EXP_GENE,RT_GENE,CORR
SMCO3,LINC00114-rt,0.925575108863
SOCS3,LINC00114-rt,0.925575108863
SPRR3,LINC00114-rt,0.925575108863
SVEP1,LINC00114-rt,0.925575108863
TGFBR3,LINC00114-rt,0.925575108863
TNNT3,LINC00114-rt,0.925575108863
WFDC1,LINC00114-rt,0.925575108863
ZBED2,LINC00114-rt,0.925575108863
ADRA1B,TYRP1-rt,0.942532319829
ATP8B4,TYRP1-rt,0.942532319829
CCDC85A,TYRP1-rt,0.942532319829
CEBPD,TYRP1-rt,0.942532319829
CHRDL2,TYRP1-rt,0.942532319829
CILP,TYRP1-rt,0.942532319829
CLCA2,TYRP1-rt,0.942532319829
CMKLR1,TYRP1-rt,0.942532319829
COL15A1,TYRP1-rt,0.942532319829
COL8A2,TYRP1-rt,0.942532319829
COMP,TYRP1-rt,0.942532319829
CRISPLD2,TYRP1-rt,0.942532319829
CXCL14,TYRP1-rt,0.942532319829
DUOXA1,TYRP1-rt,0.942532319829
EGFLAM,TYRP1-rt,0.942532319829
ENDOD1,TYRP1-rt,0.942532319829
HGF,TYRP1-rt,0.942532319829
LAMA2,TYRP1-rt,0.942532319829
LRFN5,TYRP1-rt,0.942532319829
LTBR,TYRP1-rt,0.942532319829
MC1R,TYRP1-rt,0.942532319829
MFAP4,TYRP1-rt,0.942532319829
MMP23B,TYRP1-rt,0.942532319829
NFKBIZ,TYRP1-rt,0.942532319829
NLRP3,TYRP1-rt,0.942532319829
OGN,TYRP1-rt,0.942532319829
OSR1,TYRP1-rt,0.942532319829
PROK1,TYRP1-rt,0.942532319829
PTGES,TYRP1-rt,0.942532319829
PTPRR,TYRP1-rt,0.942532319829
REG4,TYRP1-rt,0.942532319829
RSPO2,TYRP1-rt,0.942532319829
S100A4,TYRP1-rt,0.942532319829
SERPINB13,TYRP1-rt,0.942532319829
SLC2A10,TYRP1-rt,0.942532319829
SLITRK6,TYRP1-rt,0.942532319829
SMCO3,TYRP1-rt,0.942532319829
SOCS3,TYRP1-rt,0.942532319829
SPRR3,TYRP1-rt,0.942532319829
SVEP1,TYRP1-rt,0.942532319829
TGFBR3,TYRP1-rt,0.942532319829
TNNT3,TYRP1-rt,0.942532319829
WFDC1,TYRP1-rt,0.942532319829
ZBED2,TYRP1-rt,0.942532319829
ADRA1B,TLR10-rt,0.917561013939
ATP8B4,TLR10-rt,0.917561013939
CCDC85A,TLR10-rt,0.917561013939
CEBPD,TLR10-rt,0.917561013939
CHRDL2,TLR10-rt,0.917561013939
CILP,TLR10-rt,0.917561013939
CLCA2,TLR10-rt,0.917561013939
CMKLR1,TLR10-rt,0.917561013939
COL15A1,TLR10-rt,0.917561013939
COL8A2,TLR10-rt,0.917561013939
COMP,TLR10-rt,0.917561013939
CRISPLD2,TLR10-rt,0.917561013939
CXCL14,TLR10-rt,0.917561013939
DUOXA1,TLR10-rt,0.917561013939
EGFLAM,TLR10-rt,0.917561013939
ENDOD1,TLR10-rt,0.917561013939
HGF,TLR10-rt,0.917561013939
LAMA2,TLR10-rt,0.917561013939
LRFN5,TLR10-rt,0.917561013939
LTBR,TLR10-rt,0.917561013939
MC1R,TLR10-rt,0.917561013939
MFAP4,TLR10-rt,0.917561013939
MMP23B,TLR10-rt,0.917561013939
NFKBIZ,TLR10-rt,0.917561013939
NLRP3,TLR10-rt,0.917561013939
OGN,TLR10-rt,0.917561013939
OSR1,TLR10-rt,0.917561013939
PROK1,TLR10-rt,0.917561013939
PTGES,TLR10-rt,0.917561013939
PTPRR,TLR10-rt,0.917561013939
REG4,TLR10-rt,0.917561013939
RSPO2,TLR10-rt,0.917561013939
S100A4,TLR10-rt,0.917561013939
SERPINB13,TLR10-rt,0.917561013939
SLC2A10,TLR10-rt,0.917561013939
SLITRK6,TLR10-rt,0.917561013939
SMCO3,TLR10-rt,0.917561013939
SOCS3,TLR10-rt,0.917561013939
SPRR3,TLR10-rt,0.917561013939
SVEP1,TLR10-rt,0.917561013939
TGFBR3,TLR10-rt,0.917561013939
TNNT3,TLR10-rt,0.917561013939
WFDC1,TLR10-rt,0.917561013939
ZBED2,TLR10-rt,0.917561013939
ADRA1B,LTBP1-rt,0.977615306264
ATP8B4,LTBP1-rt,0.977615306264
CCDC85A,LTBP1-rt,0.977615306264
CEBPD,LTBP1-rt,0.977615306264
CHRDL2,LTBP1-rt,0.977615306264
CILP,LTBP1-rt,0.977615306264
CLCA2,LTBP1-rt,0.977615306264
CMKLR1,LTBP1-rt,0.977615306264
COL15A1,LTBP1-rt,0.977615306264
COL8A2,LTBP1-rt,0.977615306264
COMP,LTBP1-rt,0.977615306264
CRISPLD2,LTBP1-rt,0.977615306264
CXCL14,LTBP1-rt,0.977615306264
DUOXA1,LTBP1-rt,0.977615306264
EGFLAM,LTBP1-rt,0.977615306264
ENDOD1,LTBP1-rt,0.977615306264
HGF,LTBP1-rt,0.977615306264
LAMA2,LTBP1-rt,0.977615306264
LRFN5,LTBP1-rt,0.977615306264
LTBR,LTBP1-rt,0.977615306264
MC1R,LTBP1-rt,0.977615306264
MFAP4,LTBP1-rt,0.977615306264
MMP23B,LTBP1-rt,0.977615306264
NFKBIZ,LTBP1-rt,0.977615306264
NLRP3,LTBP1-rt,0.977615306264
OGN,LTBP1-rt,0.977615306264
OSR1,LTBP1-rt,0.977615306264
PROK1,LTBP1-rt,0.977615306264
PTGES,LTBP1-rt,0.977615306264
PTPRR,LTBP1-rt,0.977615306264
REG4,LTBP1-rt,0.977615306264
RSPO2,LTBP1-rt,0.977615306264
S100A4,LTBP1-rt,0.977615306264
SERPINB13,LTBP1-rt,0.977615306264
SLC2A10,LTBP1-rt,0.977615306264
SLITRK6,LTBP1-rt,0.977615306264
SMCO3,LTBP1-rt,0.977615306264
SOCS3,LTBP1-rt,0.977615306264
SPRR3,LTBP1-rt,0.977615306264
SVEP1,LTBP1-rt,0.977615306264
TGFBR3,LTBP1-rt,0.977615306264
TNNT3,LTBP1-rt,0.977615306264
WFDC1,LTBP1-rt,0.977615306264
ZBED2,LTBP1-rt,0.977615306264
ADRA1B,PRPS1L1-rt,0.851933762061
ATP8B4,PRPS1L1-rt,0.851933762061
CCDC85A,PRPS1L1-rt,0.851933762061
CEBPD,PRPS1L1-rt,0.851933762061
CHRDL2,PRPS1L1-rt,0.851933762061
CILP,PRPS1L1-rt,0.851933762061
CLCA2,PRPS1L1-rt,0.851933762061
