EXP_GENE,RT_GENE,CORR
NEUROD1,CHST10-rt,0.870681618008
NKX2-2,CHST10-rt,0.870681618008
NPHS1,CHST10-rt,0.870681618008
PAX4,CHST10-rt,0.870681618008
PCSK1,CHST10-rt,0.870681618008
PDX1,CHST10-rt,0.870681618008
PTF1A,CHST10-rt,0.870681618008
RAB26,CHST10-rt,0.870681618008
SCGB1A1,CHST10-rt,0.870681618008
SCGN,CHST10-rt,0.870681618008
SCTR,CHST10-rt,0.870681618008
SDR9C7,CHST10-rt,0.870681618008
SLC4A4,CHST10-rt,0.870681618008
SV2B,CHST10-rt,0.870681618008
ABCC8,ANKEF1-rt,0.922079208677
ACOT7,ANKEF1-rt,0.922079208677
C11orf87,ANKEF1-rt,0.922079208677
CAMK2B,ANKEF1-rt,0.922079208677
CELA3A,ANKEF1-rt,0.922079208677
CHGA,ANKEF1-rt,0.922079208677
CLEC4G,ANKEF1-rt,0.922079208677
CLPS,ANKEF1-rt,0.922079208677
CNGA3,ANKEF1-rt,0.922079208677
COL28A1,ANKEF1-rt,0.922079208677
CRH,ANKEF1-rt,0.922079208677
CRYBA2,ANKEF1-rt,0.922079208677
ERO1LB,ANKEF1-rt,0.922079208677
FEV,ANKEF1-rt,0.922079208677
FGF14,ANKEF1-rt,0.922079208677
FSTL5,ANKEF1-rt,0.922079208677
GAD2,ANKEF1-rt,0.922079208677
GALR1,ANKEF1-rt,0.922079208677
GFRA3,ANKEF1-rt,0.922079208677
GUCA2B,ANKEF1-rt,0.922079208677
INS,ANKEF1-rt,0.922079208677
INSM1,ANKEF1-rt,0.922079208677
KCNJ6,ANKEF1-rt,0.922079208677
KCNK16,ANKEF1-rt,0.922079208677
KCNK17,ANKEF1-rt,0.922079208677
KIRREL2,ANKEF1-rt,0.922079208677
LINC00607,ANKEF1-rt,0.922079208677
MIR7-3HG,ANKEF1-rt,0.922079208677
MSMB,ANKEF1-rt,0.922079208677
NDFIP1,ANKEF1-rt,0.922079208677
NEUROD1,ANKEF1-rt,0.922079208677
NKX2-2,ANKEF1-rt,0.922079208677
NPHS1,ANKEF1-rt,0.922079208677
PAX4,ANKEF1-rt,0.922079208677
PCSK1,ANKEF1-rt,0.922079208677
PDX1,ANKEF1-rt,0.922079208677
PTF1A,ANKEF1-rt,0.922079208677
RAB26,ANKEF1-rt,0.922079208677
SCGB1A1,ANKEF1-rt,0.922079208677
SCGN,ANKEF1-rt,0.922079208677
SCTR,ANKEF1-rt,0.922079208677
SDR9C7,ANKEF1-rt,0.922079208677
SLC4A4,ANKEF1-rt,0.922079208677
SV2B,ANKEF1-rt,0.922079208677
ABCC8,CYB5A-rt,0.809540030476
ACOT7,CYB5A-rt,0.809540030476
C11orf87,CYB5A-rt,0.809540030476
CAMK2B,CYB5A-rt,0.809540030476
CELA3A,CYB5A-rt,0.809540030476
CHGA,CYB5A-rt,0.809540030476
CLEC4G,CYB5A-rt,0.809540030476
CLPS,CYB5A-rt,0.809540030476
CNGA3,CYB5A-rt,0.809540030476
COL28A1,CYB5A-rt,0.809540030476
CRH,CYB5A-rt,0.809540030476
CRYBA2,CYB5A-rt,0.809540030476
ERO1LB,CYB5A-rt,0.809540030476
FEV,CYB5A-rt,0.809540030476
FGF14,CYB5A-rt,0.809540030476
FSTL5,CYB5A-rt,0.809540030476
GAD2,CYB5A-rt,0.809540030476
GALR1,CYB5A-rt,0.809540030476
GFRA3,CYB5A-rt,0.809540030476
GUCA2B,CYB5A-rt,0.809540030476
INS,CYB5A-rt,0.809540030476
INSM1,CYB5A-rt,0.809540030476
KCNJ6,CYB5A-rt,0.809540030476
KCNK16,CYB5A-rt,0.809540030476
KCNK17,CYB5A-rt,0.809540030476
KIRREL2,CYB5A-rt,0.809540030476
LINC00607,CYB5A-rt,0.809540030476
MIR7-3HG,CYB5A-rt,0.809540030476
MSMB,CYB5A-rt,0.809540030476
