EXP_GENE,RT_GENE,CORR
ARG1,DYNLRB2-rt,0.806858560782
ASGR2,DYNLRB2-rt,0.806858560782
C4BPB,DYNLRB2-rt,0.806858560782
C6,DYNLRB2-rt,0.806858560782
C8A,DYNLRB2-rt,0.806858560782
CPB2,DYNLRB2-rt,0.806858560782
CYP4F3,DYNLRB2-rt,0.806858560782
FGA,DYNLRB2-rt,0.806858560782
FGL1,DYNLRB2-rt,0.806858560782
FTCD,DYNLRB2-rt,0.806858560782
FXYD2,DYNLRB2-rt,0.806858560782
GP2,DYNLRB2-rt,0.806858560782
HAL,DYNLRB2-rt,0.806858560782
HGD,DYNLRB2-rt,0.806858560782
HOGA1,DYNLRB2-rt,0.806858560782
HPR,DYNLRB2-rt,0.806858560782
HPX,DYNLRB2-rt,0.806858560782
HRG,DYNLRB2-rt,0.806858560782
ITIH1,DYNLRB2-rt,0.806858560782
ITIH2,DYNLRB2-rt,0.806858560782
KNG1,DYNLRB2-rt,0.806858560782
LIPC,DYNLRB2-rt,0.806858560782
NPSR1-AS1,DYNLRB2-rt,0.806858560782
ORM1,DYNLRB2-rt,0.806858560782
ORM2,DYNLRB2-rt,0.806858560782
RBP2,DYNLRB2-rt,0.806858560782
SERPINA11,DYNLRB2-rt,0.806858560782
SERPINA6,DYNLRB2-rt,0.806858560782
SERPINC1,DYNLRB2-rt,0.806858560782
SERPINF2,DYNLRB2-rt,0.806858560782
SLC22A9,DYNLRB2-rt,0.806858560782
SLC3A1,DYNLRB2-rt,0.806858560782
TM4SF5,DYNLRB2-rt,0.806858560782
ACMSD,TTC40-rt,0.867056854542
AGR2,TTC40-rt,0.867056854542
AGT,TTC40-rt,0.867056854542
AGXT,TTC40-rt,0.867056854542
AHSG,TTC40-rt,0.867056854542
ALDOB,TTC40-rt,0.867056854542
